"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed","automated_final_queue"
"reviewer_A_batch_10rows2251-2500.csv","22","rayyan-550688397","41065269","10.1161/JAHA.125.041313","Interatrial Block Detected by a Series of ECGs Before and During Acute Coronary Syndrome Predicts Atrial Fibrillation, Atrial Flutter, and Ischemic Stroke.","2025","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","24","rayyan-550688399","35216915","10.1016/j.jvc.2022.01.004","Prospective evaluation of the combined value of physical examination and biomarker variables in screening for preclinical dilated cardiomyopathy in Doberman Pinschers.","2022","Journal of veterinary cardiology : the official journal of the European Society           of Veterinary Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","27","rayyan-550688402","10849872","10.1016/s0733-8651(05)70140-5","Application of noninvasive and invasive tests for risk assessment in patients with ventricular arrhythmias.","2000","Cardiology clinics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","31","rayyan-550688406","35328207","10.3390/diagnostics12030654","Artificial Intelligence-Enhanced Smartwatch ECG for Heart Failure-Reduced Ejection Fraction Detection by Generating 12-Lead ECG.","2022","Diagnostics (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","39","rayyan-550688414","24639140","10.1002/ejhf.79","Long-term effectiveness of the combined minute ventilation and patient activity sensors as predictor of heart failure events in patients treated with cardiac resynchronization therapy: Results of the Clinical Evaluation of the Physiological Diagnosis Function in the PARADYM CRT device Trial (CLEP...","2014","European journal of heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","46","rayyan-550688421","29060109","10.1109/EMBC.2017.8037065","Physiologically motivated detection of Atrial Fibrillation.","2017","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","49","rayyan-550688424","31385256","10.1007/s40292-019-00334-4","Opportunistic Screening for Atrial Fibrillation in the Pharmacies: A Population-Based Cross-Sectional Study.","2019","High blood pressure & cardiovascular prevention : the official journal of the           Italian Society of Hypertension","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","50","rayyan-550688425","42090146","10.1001/jamacardio.2026.0908","Artificial Intelligence Electrocardiogram and Left Ventricular Systolic Dysfunction in Kenya.","2026","JAMA cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","54","rayyan-550688429","34777736","10.1155/2021/5802722","ECG Signal-Enabled Automatic Diagnosis Technology of Heart Failure.","2021","Journal of healthcare engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","60","rayyan-550688435","34384546","10.1016/j.jacc.2021.06.016","Clinical Risk Prediction in Patients With Left Ventricular Myocardial Noncompaction.","2021","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","64","rayyan-550688439","40378902","10.1016/j.tcm.2025.04.007","Premature ventricular complexes and non-sustained ventricular tachycardia in older women.","2025","Trends in cardiovascular medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","65","rayyan-550688440","26304712","10.1016/j.hrthm.2015.08.030","Radiofrequency catheter ablation of ventricular arrhythmias originating from the continuum between the aortic sinus of Valsalva and the left ventricular summit: Electrocardiographic characteristics and correlative anatomy.","2016","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","71","rayyan-550688446","18382261","10.1097/01.JCN.0000305069.64860.51","Electrocardiographic predictors of sudden cardiac death.","2008","The Journal of cardiovascular nursing","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","74","rayyan-550688449","41570383","10.1088/1361-6579/ae3c56","Data-driven pediatric ECG reference intervals with VSD-based validation.","2026","Physiological measurement","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","75","rayyan-550688450","23394896","10.1016/j.ijcard.2013.01.004","Prognostic relevance of baseline pro- and anti-inflammatory markers in STEMI: an APEX AMI substudy.","2013","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","83","rayyan-550688458","28479514","10.1016/j.hrthm.2017.04.041","Comprehensive use of cardiac computed tomography to guide left ventricular lead placement in cardiac resynchronization therapy.","2017","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","84","rayyan-550688459","25112169","10.1111/jce.12527","The roles of the Q (q) wave in lead I and QRS frontal axis for diagnosing loss of left ventricular capture during cardiac resynchronization therapy.","2015","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","98","rayyan-550688473","8734161","","Nonsustained ventricular tachycardia in ischemic heart disease: when and which pharmacological treatment?","1996","Archives des maladies du coeur et des vaisseaux","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","117","rayyan-550688493","39392161","10.1161/JAHA.124.035501","Personalized Intervention Strategy Based on a Risk Score Generated From Subcutaneous Insertable Cardiac Monitor: Results From Phase 1 of ALLEVIATE-HF.","2024","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","130","rayyan-550688506","22041885","10.1093/europace/eur335","Discordant electrical and mechanical atrial delays affect intracavitary electrogram-based cardiac resynchronization therapy optimization.","2012","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","133","rayyan-550688509","19892713","10.1093/europace/eup337","A prospective comparison of echocardiography and device algorithms for atrioventricular and interventricular interval optimization in cardiac resynchronization therapy.","2010","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","142","rayyan-550688518","38946066","10.1111/jce.16340","Clinical use of CRT-D devices with left ventricular sensing: Impact of the desynchronization-detection algorithm.","2024","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","158","rayyan-550688534","16402597","10.1109/tbme.2005.859779","Analysis of heartbeat dynamics by point process adaptive filtering.","2006","IEEE transactions on bio-medical engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","159","rayyan-550688535","15783351","10.1103/PhysRevE.71.021906","Multiscale entropy analysis of biological signals.","2005","Physical review. E, Statistical, nonlinear, and soft matter physics","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","170","rayyan-550688546","29506756","10.1016/j.jelectrocard.2018.01.005","Defining the pattern of initiation of monomorphic ventricular tachycardia using the beat-to-beat intervals recorded on implantable cardioverter defibrillators from the RAFT study: A computer-based algorithm.","2018","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","171","rayyan-550688547","29038172","10.1161/CIRCHEARTFAILURE.117.004111","Precision Medicine for Cardiac Resynchronization: Predicting Quality of Life Benefits for Individual Patients-An Analysis From 5 Clinical Trials.","2017","Circulation. Heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","181","rayyan-550688557","21971974","10.1007/s00392-011-0369-1","Remote monitoring of heart failure patients using implantable cardiac pacing devices and external sensors: results of the Insight-HF study.","2012","Clinical research in cardiology : official journal of the German Cardiac Society","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
